discount_id,sls_ord_num
D005,SO45991
D003,SO45992
D005,SO45993
D004,SO45994
D004,SO45995
D001,SO45996
D002,SO45997
D003,SO45998
D005,SO45999
D004,SO46000
D002,SO46001
D002,SO46002
D005,SO46003
D005,SO46004
D004,SO46005
D001,SO46006
D003,SO46007
D002,SO46008
D001,SO46009
D002,SO46010
D001,SO46011
D003,SO46012
D002,SO46013
D003,SO46014
D005,SO46015
D005,SO46016
D001,SO46017
D002,SO46018
D002,SO46019
D004,SO46020
D004,SO46021
D003,SO46022
D001,SO46108
D004,SO46109
D004,SO46110
D005,SO46111
D005,SO46112
D003,SO46113
D005,SO46114
D002,SO46115
D004,SO46116
D005,SO46117
D003,SO46118
D004,SO46119
D005,SO46120
D004,SO46121
D004,SO46122
D002,SO46123
D004,SO46124
D005,SO46125
D005,SO46126
D001,SO46127
D004,SO46128
D005,SO46129
D005,SO46130
D001,SO46131
D004,SO46132
D001,SO46133
D001,SO46134
D003,SO46135
D002,SO46136
D002,SO46137
D005,SO46138
D003,SO46139
D004,SO46140
D004,SO46141
D003,SO46142
D003,SO46143
D005,SO46144
D001,SO46145
D001,SO46146
D003,SO46147
D001,SO46148
D001,SO46149
D001,SO46150
D001,SO46151
D003,SO46152
D002,SO46153
D002,SO46154
D004,SO46155
D005,SO46156
D001,SO46157
D003,SO46158
D005,SO46159
D001,SO46160
D001,SO46161
D001,SO46162
D004,SO46163
D001,SO46164
D003,SO46165
D005,SO46166
D002,SO46167
D003,SO46168
D002,SO46169
D005,SO46170
D004,SO46171
D004,SO46172
D004,SO46173
D005,SO46174
D003,SO46175
D005,SO46176
D004,SO46177
D003,SO46178
D002,SO46179
D003,SO46180
D003,SO46181
D001,SO46182
D003,SO46183
D005,SO46184
D003,SO46185
D003,SO46186
D002,SO46187
D004,SO46188
D001,SO46189
D003,SO46190
D004,SO46191
D002,SO46192
D005,SO46193
D004,SO46194
D004,SO46195
D002,SO46196
D003,SO46197
D001,SO46198
D003,SO46199
D002,SO46200
D005,SO46201
D001,SO46202
D003,SO46203
D003,SO46204
D004,SO46205
D004,SO46206
D001,SO46207
D003,SO46208
D003,SO46209
D005,SO46210
D005,SO46211
D001,SO46212
D005,SO46213
D005,SO46214
D004,SO46215
D003,SO46216
D003,SO46217
D003,SO46218
D001,SO46219
D005,SO46220
D004,SO46221
D001,SO46222
D003,SO46223
D001,SO46224
D005,SO46225
D003,SO46226
D001,SO46227
D004,SO46228
D003,SO46229
D003,SO46230
D001,SO46231
D001,SO46232
D003,SO46233
D005,SO46234
D002,SO46235
D001,SO46236
D002,SO46237
D003,SO46238
D002,SO46239
D002,SO46240
D004,SO46241
D005,SO46242
D004,SO46243
D002,SO46244
D002,SO46245
D001,SO46246
D005,SO46247
D003,SO46248
D005,SO46249
D003,SO46250
D004,SO46251
D003,SO46252
D005,SO46253
D005,SO46254
D001,SO46255
D004,SO46256
D005,SO46257
D001,SO46258
D004,SO46259
D005,SO46260
D001,SO46261
D003,SO46262
D001,SO46263
D001,SO46264
D004,SO46265
D004,SO46266
D004,SO46267
D005,SO46268
D002,SO46269
D005,SO46270
D005,SO46271
D002,SO46272
D002,SO46273
D004,SO46274
D002,SO46275
D003,SO46276
D003,SO46277
D005,SO46278
D001,SO46279
D004,SO46280
D001,SO46281
D004,SO46282
D002,SO46283
D001,SO46284
D003,SO46285
D002,SO46286
D004,SO46287
D005,SO46288
D003,SO46289
D003,SO46290
D005,SO46291
D004,SO46292
D005,SO46293
D003,SO46294
D005,SO46295
D001,SO46296
D004,SO46297
D004,SO46298
D001,SO46299
D004,SO46300
D004,SO46301
D002,SO46302
D003,SO46303
D002,SO46304
D001,SO46305
D001,SO46306
D001,SO46307
D005,SO46308
D001,SO46309
D001,SO46310
D003,SO46311
D004,SO46312
D003,SO46313
D001,SO46314
D002,SO46315
D001,SO46316
D002,SO46317
D005,SO46318
D004,SO46319
D002,SO46320
D002,SO46321
D005,SO46390
D002,SO46391
D005,SO46392
D005,SO46393
D003,SO46394
D002,SO46395
D002,SO46396
D004,SO46397
D005,SO46398
D004,SO46399
D001,SO46400
D001,SO46401
D004,SO46402
D004,SO46403
D004,SO46404
D003,SO46405
D001,SO46406
D001,SO46407
D004,SO46408
D001,SO46409
D001,SO46410
D005,SO46411
D003,SO46412
D003,SO46413
D002,SO46414
D002,SO46415
D001,SO46416
D005,SO46417
D004,SO46418
D005,SO46419
D005,SO46420
D002,SO46421
D001,SO46422
D001,SO46423
D005,SO46424
D002,SO46425
D003,SO46426
D005,SO46427
D004,SO46428
D003,SO46429
D001,SO46430
D002,SO46431
D004,SO46432
D004,SO46433
D005,SO46434
D004,SO46435
D001,SO46436
D004,SO46437
D003,SO46438
D002,SO46439
D005,SO46440
D005,SO46441
D001,SO46442
D003,SO46443
D005,SO46444
D005,SO46445
D004,SO46446
D005,SO46447
D003,SO46448
D002,SO46449
D001,SO46450
D004,SO46451
D004,SO46452
D004,SO46453
D004,SO46454
D005,SO46455
D005,SO46456
D001,SO46457
D001,SO46458
D002,SO46459
D002,SO46460
D004,SO46461
D002,SO46462
D003,SO46463
D001,SO46464
D001,SO46465
D004,SO46466
D003,SO46467
D003,SO46468
D001,SO46469
D003,SO46470
D004,SO46471
D005,SO46472
D001,SO46473
D002,SO46474
D003,SO46475
D002,SO46476
D003,SO46477
D004,SO46478
D001,SO46479
D001,SO46480
D004,SO46481
D001,SO46482
D003,SO46483
D003,SO46484
D003,SO46485
D004,SO46486
D004,SO46487
D001,SO46488
D003,SO46489
D003,SO46490
D003,SO46491
D005,SO46492
D003,SO46493
D005,SO46494
D004,SO46495
D002,SO46496
D004,SO46497
D005,SO46498
D001,SO46499
D005,SO46500
D001,SO46501
D004,SO46502
D003,SO46503
D003,SO46504
D004,SO46505
D005,SO46506
D004,SO46507
D002,SO46508
D005,SO46509
D001,SO46510
D003,SO46511
D002,SO46512
D004,SO46513
D005,SO46514
D001,SO46515
D005,SO46516
D004,SO46517
D003,SO46518
D002,SO46519
D001,SO46520
D002,SO46521
D002,SO46522
D002,SO46523
D004,SO46524
D001,SO46525
D004,SO46526
D005,SO46527
D002,SO46528
D004,SO46529
D001,SO46530
D005,SO46531
D003,SO46532
D002,SO46533
D003,SO46534
D001,SO46535
D001,SO46536
D001,SO46537
D001,SO46538
D005,SO46539
D003,SO46540
D002,SO46541
D005,SO46542
D004,SO46543
D005,SO46544
D003,SO46545
D002,SO46546
D002,SO46547
D002,SO46548
D004,SO46549
D005,SO46550
D002,SO46551
D002,SO46552
D005,SO46553
D003,SO46554
D004,SO46555
D001,SO46556
D001,SO46557
D005,SO46558
D005,SO46559
D001,SO46560
D001,SO46561
D004,SO46562
D001,SO46563
D002,SO46564
D004,SO46565
D004,SO46566
D005,SO46567
D004,SO46568
D005,SO46569
D005,SO46570
D005,SO46571
D004,SO46572
D004,SO46573
D002,SO46574
D001,SO46575
D005,SO46576
D005,SO46577
D002,SO46578
D001,SO46579
D005,SO46580
D002,SO46581
D004,SO46582
D003,SO46583
D005,SO46584
D002,SO46585
D002,SO46586
D005,SO46587
D004,SO46588
D004,SO46589
D003,SO46590
D002,SO46591
D001,SO46592
D002,SO46593
D003,SO46594
D005,SO46595
D002,SO46596
D002,SO46597
D001,SO46598
D001,SO46599
D003,SO46600
D001,SO46601
D005,SO46602
D002,SO46603
D004,SO46676
D004,SO46677
D003,SO46678
D003,SO46679
D003,SO46680
D005,SO46681
D002,SO46682
D003,SO46683
D002,SO46684
D005,SO46685
D002,SO46686
D003,SO46687
D005,SO46688
D004,SO46689
D002,SO46690
D002,SO46691
D005,SO46692
D001,SO46693
D005,SO46694
D003,SO46695
D003,SO46696
D005,SO46697
D002,SO46698
D004,SO46699
D001,SO46700
D005,SO46701
D003,SO46702
D001,SO46703
D003,SO46704
D001,SO46705
D003,SO46706
D001,SO46707
D004,SO46708
D004,SO46709
D004,SO46710
D001,SO46711
D004,SO46712
D002,SO46713
D005,SO46714
D004,SO46715
D005,SO46716
D005,SO46717
D002,SO46718
D004,SO46719
D002,SO46720
D005,SO46721
D003,SO46722
D003,SO46723
D002,SO46724
D002,SO46725
D003,SO46726
D002,SO46727
D004,SO46728
D004,SO46729
D002,SO46730
D002,SO46731
D004,SO46732
D001,SO46733
D005,SO46734
D002,SO46735
D001,SO46736
D003,SO46737
D004,SO46738
D003,SO46739
D001,SO46740
D001,SO46741
D002,SO46742
D004,SO46743
D001,SO46744
D002,SO46745
D005,SO46746
D001,SO46747
D002,SO46748
D003,SO46749
D003,SO46750
D003,SO46751
D004,SO46752
D004,SO46753
D002,SO46754
D003,SO46755
D001,SO46756
D001,SO46757
D005,SO46758
D003,SO46759
D003,SO46760
D001,SO46761
D001,SO46762
D002,SO46763
D003,SO46764
D002,SO46765
D005,SO46766
D003,SO46767
D002,SO46768
D001,SO46769
D002,SO46770
D004,SO46771
D005,SO46772
D005,SO46773
D002,SO46774
D002,SO46775
D002,SO46776
D005,SO46777
D002,SO46778
D001,SO46779
D002,SO46780
D004,SO46781
D003,SO46782
D005,SO46783
D004,SO46784
D004,SO46785
D001,SO46786
D001,SO46787
D005,SO46788
D001,SO46789
D005,SO46790
D001,SO46791
D005,SO46792
D003,SO46793
D003,SO46794
D004,SO46795
D003,SO46796
D002,SO46797
D002,SO46798
D002,SO46799
D004,SO46800
D002,SO46801
D003,SO46802
D001,SO46803
D004,SO46804
D004,SO46805
D005,SO46806
D001,SO46807
D004,SO46808
D004,SO46809
D004,SO46810
D002,SO46811
D005,SO46812
D001,SO46813
D003,SO46814
D001,SO46815
D004,SO46816
D001,SO46817
D005,SO46818
D004,SO46819
D005,SO46820
D002,SO46821
D004,SO46822
D003,SO46823
D002,SO46824
D005,SO46825
D002,SO46826
D002,SO46827
D003,SO46828
D003,SO46829
D004,SO46830
D002,SO46831
D004,SO46832
D001,SO46833
D001,SO46834
D005,SO46835
D005,SO46836
D005,SO46837
D001,SO46838
D001,SO46839
D003,SO46840
D002,SO46841
D001,SO46842
D003,SO46843
D003,SO46844
D004,SO46845
D005,SO46846
D001,SO46847
D004,SO46848
D002,SO46849
D005,SO46850
D003,SO46851
D003,SO46852
D003,SO46853
D002,SO46854
D002,SO46855
D001,SO46856
D003,SO46857
D004,SO46858
D005,SO46859
D004,SO46860
D002,SO46861
D004,SO46862
D002,SO46863
D001,SO46864
D001,SO46865
D005,SO46866
D002,SO46867
D003,SO46868
D004,SO46869
D001,SO46870
D001,SO46871
D001,SO46872
D005,SO46873
D005,SO46874
D003,SO46875
D003,SO46876
D004,SO46877
D003,SO46878
D001,SO46879
D001,SO46880
D004,SO46881
D001,SO46882
D003,SO46883
D001,SO46884
D002,SO46885
D004,SO46886
D001,SO46887
D003,SO46888
D002,SO46889
D004,SO46890
D001,SO46891
D001,SO46892
D001,SO46893
D004,SO46894
D005,SO46895
D005,SO46896
D003,SO46897
D002,SO46898
D005,SO46899
D003,SO46900
D004,SO46901
D003,SO46902
D002,SO46903
D004,SO46904
D001,SO46905
D001,SO46906
D003,SO46907
D002,SO46908
D003,SO46909
D001,SO46910
D003,SO46911
D001,SO46912
D004,SO46913
D001,SO46914
D005,SO46915
D001,SO46916
D004,SO46917
D004,SO46918
D003,SO46919
D002,SO46920
D004,SO46921
D002,SO46922
D005,SO46923
D004,SO46924
D001,SO46925
D003,SO46926
D003,SO46927
D003,SO46928
D003,SO47068
D004,SO47069
D001,SO47070
D001,SO47071
D004,SO47072
D002,SO47073
D001,SO47074
D004,SO47075
D005,SO47076
D003,SO47077
D003,SO47078
D003,SO47079
D004,SO47080
D003,SO47081
D002,SO47082
D005,SO47083
D003,SO47084
D001,SO47085
D004,SO47086
D004,SO47087
D002,SO47088
D002,SO47089
D003,SO47090
D003,SO47091
D005,SO47092
D004,SO47093
D004,SO47094
D004,SO47095
D001,SO47096
D002,SO47097
D001,SO47098
D001,SO47099
D001,SO47100
D003,SO47101
D001,SO47102
D004,SO47103
D005,SO47104
D001,SO47105
D005,SO47106
D001,SO47107
D001,SO47108
D003,SO47109
D001,SO47110
D003,SO47111
D002,SO47112
D002,SO47113
D004,SO47114
D001,SO47115
D004,SO47116
D001,SO47117
D003,SO47118
D003,SO47119
D004,SO47120
D004,SO47121
D003,SO47122
D003,SO47123
D004,SO47124
D002,SO47125
D001,SO47126
D002,SO47127
D002,SO47128
D004,SO47129
D002,SO47130
D004,SO47131
D002,SO47132
D003,SO47133
D002,SO47134
D003,SO47135
D003,SO47136
D003,SO47137
D001,SO47138
D004,SO47139
D001,SO47140
D001,SO47141
D002,SO47142
D002,SO47143
D001,SO47144
D003,SO47145
D005,SO47146
D004,SO47147
D003,SO47148
D001,SO47149
D004,SO47150
D004,SO47151
D003,SO47152
D005,SO47153
D002,SO47154
D004,SO47155
D001,SO47156
D002,SO47157
D005,SO47158
D001,SO47159
D005,SO47160
D005,SO47161
D002,SO47162
D003,SO47163
D004,SO47164
D002,SO47165
D001,SO47166
D005,SO47167
D001,SO47168
D002,SO47169
D004,SO47170
D002,SO47171
D004,SO47172
D004,SO47173
D004,SO47174
D004,SO47175
D002,SO47176
D004,SO47177
D004,SO47178
D005,SO47179
D003,SO47180
D005,SO47181
D003,SO47182
D003,SO47183
D002,SO47184
D004,SO47185
D002,SO47186
D004,SO47187
D002,SO47188
D004,SO47189
D004,SO47190
D001,SO47191
D005,SO47192
D004,SO47193
D004,SO47194
D005,SO47195
D005,SO47196
D002,SO47197
D003,SO47198
D003,SO47199
D004,SO47200
D001,SO47201
D001,SO47202
D005,SO47203
D005,SO47204
D003,SO47205
D003,SO47206
D001,SO47207
D004,SO47208
D002,SO47209
D003,SO47210
D004,SO47211
D003,SO47212
D005,SO47213
D004,SO47214
D003,SO47215
D002,SO47216
D004,SO47217
D004,SO47218
D002,SO47219
D002,SO47220
D001,SO47221
D004,SO47222
D005,SO47223
D001,SO47224
D004,SO47225
D003,SO47226
D003,SO47227
D003,SO47228
D003,SO47229
D004,SO47230
D005,SO47231
D005,SO47232
D004,SO47233
D001,SO47234
D001,SO47235
D005,SO47236
D002,SO47237
D005,SO47238
D003,SO47239
D005,SO47240
D003,SO47241
D004,SO47242
D003,SO47243
D004,SO47244
D005,SO47245
D002,SO47246
D002,SO47247
D005,SO47248
D005,SO47249
D004,SO47250
D003,SO47251
D005,SO47252
D004,SO47253
D005,SO47254
D005,SO47255
D005,SO47256
D004,SO47257
D005,SO47258
D005,SO47259
D005,SO47260
D001,SO47261
D001,SO47262
D005,SO47263
D001,SO47264
D004,SO47265
D001,SO47266
D005,SO47267
D001,SO47268
D001,SO47269
D002,SO47270
D003,SO47271
D005,SO47272
D003,SO47273
D005,SO47274
D005,SO47275
D001,SO47276
D001,SO47277
D004,SO47278
D002,SO47279
D001,SO47280
D002,SO47281
D002,SO47282
D004,SO47283
D004,SO47284
D002,SO47285
D004,SO47286
D002,SO47287
D001,SO47288
D002,SO47289
D002,SO47290
D005,SO47291
D001,SO47292
D003,SO47293
D004,SO47294
D005,SO47295
D004,SO47296
D005,SO47297
D002,SO47298
D002,SO47299
D004,SO47300
D005,SO47301
D004,SO47302
D002,SO47303
D003,SO47304
D005,SO47305
D004,SO47306
D002,SO47307
D005,SO47308
D001,SO47309
D005,SO47310
D003,SO47311
D001,SO47312
D002,SO47313
D004,SO47314
D004,SO47315
D002,SO47316
D003,SO47317
D002,SO47318
D001,SO47319
D003,SO47320
D004,SO47321
D005,SO47322
D004,SO47323
D002,SO47324
D005,SO47325
D001,SO47326
D005,SO47327
D001,SO47328
D003,SO47329
D004,SO47330
D003,SO47331
D001,SO47332
D001,SO47333
D002,SO47334
D004,SO47335
D002,SO47336
D003,SO47337
D001,SO47338
D002,SO47339
D005,SO47340
D003,SO47341
D002,SO47342
D004,SO47343
D003,SO47344
D003,SO47345
D005,SO47346
D002,SO47347
D005,SO47348
D004,SO47460
D003,SO47461
D004,SO47462
D004,SO47463
D005,SO47464
D001,SO47465
D002,SO47466
D005,SO47467
D005,SO47468
D003,SO47469
D002,SO47470
D001,SO47471
D002,SO47472
D004,SO47473
D004,SO47474
D003,SO47475
D003,SO47476
D003,SO47477
D001,SO47478
D002,SO47479
D005,SO47480
D003,SO47481
D004,SO47482
D003,SO47483
D002,SO47484
D003,SO47485
D002,SO47486
D002,SO47487
D004,SO47488
D005,SO47489
D001,SO47490
D001,SO47491
D003,SO47492
D003,SO47493
D001,SO47494
D003,SO47495
D005,SO47496
D003,SO47497
D002,SO47498
D001,SO47499
D003,SO47500
D005,SO47501
D005,SO47502
D001,SO47503
D001,SO47504
D003,SO47505
D001,SO47506
D003,SO47507
D002,SO47508
D004,SO47509
D004,SO47510
D003,SO47511
D001,SO47512
D001,SO47513
D002,SO47514
D005,SO47515
D002,SO47516
D002,SO47517
D005,SO47518
D004,SO47519
D004,SO47520
D005,SO47521
D005,SO47522
D005,SO47523
D004,SO47524
D003,SO47525
D005,SO47526
D001,SO47527
D004,SO47528
D004,SO47529
D003,SO47530
D001,SO47531
D004,SO47532
D001,SO47533
D002,SO47534
D001,SO47535
D003,SO47536
D002,SO47537
D003,SO47538
D002,SO47539
D003,SO47540
D004,SO47541
D004,SO47542
D004,SO47543
D004,SO47544
D003,SO47545
D001,SO47546
D002,SO47547
D004,SO47548
D002,SO47549
D003,SO47550
D005,SO47551
D004,SO47552
D002,SO47553
D001,SO47554
D001,SO47555
D001,SO47556
D001,SO47557
D001,SO47558
D003,SO47559
D004,SO47560
D001,SO47561
D002,SO47562
D004,SO47563
D002,SO47564
D004,SO47565
D004,SO47566
D002,SO47567
D002,SO47568
D003,SO47569
D001,SO47570
D002,SO47571
D005,SO47572
D003,SO47573
D001,SO47574
D001,SO47575
D001,SO47576
D004,SO47577
D001,SO47578
D002,SO47579
D004,SO47580
D002,SO47581
D005,SO47582
D001,SO47583
D005,SO47584
D001,SO47585
D004,SO47586
D003,SO47587
D004,SO47588
D005,SO47589
D002,SO47590
D003,SO47591
D005,SO47592
D001,SO47593
D005,SO47594
D005,SO47595
D005,SO47596
D005,SO47597
D003,SO47598
D005,SO47599
D004,SO47600
D001,SO47601
D003,SO47602
D005,SO47603
D001,SO47604
D003,SO47605
D004,SO47606
D003,SO47607
D002,SO47608
D004,SO47609
D005,SO47610
D005,SO47611
D004,SO47612
D001,SO47613
D003,SO47614
D005,SO47615
D005,SO47616
D004,SO47617
D001,SO47618
D004,SO47619
D001,SO47620
D002,SO47621
D005,SO47622
D005,SO47623
D001,SO47624
D005,SO47625
D002,SO47626
D001,SO47627
D003,SO47628
D005,SO47629
D003,SO47630
D004,SO47631
D001,SO47632
D003,SO47633
D005,SO47634
D001,SO47635
D001,SO47636
D001,SO47637
D004,SO47638
D005,SO47639
D004,SO47640
D005,SO47641
D002,SO47642
D001,SO47643
D004,SO47644
D001,SO47645
D004,SO47646
D005,SO47647
D001,SO47648
D003,SO47649
D001,SO47650
D002,SO47651
D003,SO47652
D001,SO47653
D001,SO47654
D001,SO47655
D002,SO47656
D001,SO47657
D005,SO47731
D004,SO47732
D005,SO47733
D003,SO47734
D004,SO47735
D004,SO47736
D002,SO47737
D005,SO47738
D003,SO47739
D001,SO47740
D001,SO47741
D003,SO47742
D004,SO47743
D005,SO47744
D001,SO47745
D001,SO47746
D004,SO47747
D004,SO47748
D002,SO47749
D002,SO47750
D005,SO47751
D001,SO47752
D005,SO47753
D004,SO47754
D004,SO47755
D005,SO47756
D002,SO47757
D003,SO47758
D004,SO47759
D005,SO47760
D002,SO47761
D003,SO47762
D003,SO47763
D004,SO47764
D005,SO47765
D004,SO47766
D001,SO47767
D002,SO47768
D003,SO47769
D001,SO47770
D003,SO47771
D003,SO47772
D001,SO47773
D001,SO47774
D004,SO47775
D003,SO47776
D001,SO47777
D005,SO47778
D001,SO47779
D003,SO47780
D003,SO47781
D004,SO47782
D005,SO47783
D003,SO47784
D002,SO47785
D003,SO47786
D003,SO47787
D003,SO47788
D002,SO47789
D004,SO47790
D005,SO47791
D003,SO47792
D002,SO47793
D004,SO47794
D003,SO47795
D005,SO47796
D002,SO47797
D001,SO47798
D001,SO47799
D001,SO47800
D005,SO47801
D005,SO47802
D004,SO47803
D004,SO47804
D003,SO47805
D001,SO47806
D005,SO47807
D004,SO47808
D001,SO47809
D003,SO47810
D005,SO47811
D005,SO47812
D003,SO47813
D004,SO47814
D003,SO47815
D002,SO47816
D002,SO47817
D005,SO47818
D005,SO47819
D003,SO47820
D004,SO47821
D002,SO47822
D004,SO47823
D005,SO47824
D001,SO47825
D002,SO47826
D003,SO47827
D004,SO47828
D005,SO47829
D002,SO47830
D004,SO47831
D003,SO47832
D002,SO47833
D004,SO47834
D002,SO47835
D002,SO47836
D004,SO47837
D004,SO47838
D003,SO47839
D002,SO47840
D002,SO47841
D003,SO47842
D002,SO47843
D003,SO47844
D001,SO47845
D001,SO47846
D005,SO47847
D005,SO47848
D005,SO47849
D004,SO47850
D005,SO47851
D004,SO47852
D004,SO47853
D003,SO47854
D002,SO47855
D003,SO47856
D005,SO47857
D001,SO47858
D002,SO47859
D004,SO47860
D004,SO47861
D001,SO47862
D003,SO47863
D001,SO47864
D001,SO47865
D005,SO47866
D003,SO47867
D002,SO47868
D002,SO47869
D005,SO47870
D005,SO47871
D002,SO47872
D005,SO47873
D003,SO47874
D001,SO47875
D004,SO47876
D005,SO47877
D005,SO47878
D003,SO47879
D004,SO47880
D002,SO47881
D005,SO47882
D002,SO47883
D004,SO47884
D002,SO47885
D004,SO47886
D004,SO47887
D002,SO47888
D004,SO47889
D002,SO47890
D004,SO47891
D002,SO47892
D002,SO47893
D001,SO47894
D002,SO47895
D001,SO47896
D005,SO47897
D004,SO47898
D002,SO47899
D001,SO47900
D005,SO47901
D005,SO47902
D002,SO47903
D005,SO47904
D003,SO47905
D001,SO47906
D004,SO47907
D005,SO47908
D003,SO47909
D002,SO47910
D001,SO47911
D005,SO47912
D004,SO47913
D002,SO47914
D003,SO47915
D004,SO47916
D005,SO47917
D002,SO47918
D004,SO47919
D001,SO47920
D002,SO47921
D003,SO47922
D005,SO47923
D002,SO47924
D005,SO47925
D004,SO47926
D001,SO47927
D001,SO47928
D001,SO47929
D004,SO47930
D004,SO47931
D003,SO47932
D001,SO47933
D005,SO47934
D005,SO47935
D005,SO47936
D001,SO47937
D002,SO47938
D002,SO47939
D003,SO47940
D003,SO47941
D005,SO47942
D003,SO47943
D004,SO47944
D001,SO47945
D003,SO47946
D001,SO47947
D004,SO47948
D001,SO47949
D001,SO47950
D002,SO47951
D001,SO47952
D002,SO47953
D005,SO47954
D005,SO47955
D003,SO47956
D002,SO47957
D005,SO47958
D003,SO47959
D002,SO48093
D001,SO48094
D005,SO48095
D002,SO48096
D002,SO48097
D003,SO48098
D004,SO48099
D001,SO48100
D004,SO48101
D005,SO48102
D004,SO48103
D005,SO48104
D003,SO48105
D003,SO48106
D003,SO48107
D001,SO48108
D003,SO48109
D003,SO48110
D001,SO48111
D002,SO48112
D005,SO48113
D003,SO48114
D002,SO48115
D003,SO48116
D002,SO48117
D004,SO48118
D002,SO48119
D004,SO48120
D001,SO48121
D004,SO48122
D003,SO48123
D005,SO48124
D003,SO48125
D003,SO48126
D002,SO48127
D002,SO48128
D005,SO48129
D003,SO48130
D002,SO48131
D002,SO48132
D005,SO48133
D004,SO48134
D001,SO48135
D005,SO48136
D003,SO48137
D005,SO48138
